user_id,group,content_segment,event,day_since_start
255,control,Music,add_to_playlist,10
255,control,Music,add_to_playlist,11
255,control,Music,add_to_playlist,15
255,control,Music,add_to_playlist,17
255,control,All,start_premium_trial,20
255,control,All,purchase_quarterly,20
255,control,All,renew,30
256,test,Mix,add_to_playlist,7
256,test,Mix,add_to_playlist,8
256,test,All,start_premium_trial,10
256,test,All,purchase_monthly,10
256,test,Mix,add_to_playlist,16
256,test,All,cancel,30
257,test,Mix,add_to_playlist,2
257,test,All,start_premium_trial,8
257,test,All,purchase_monthly,8
257,test,Mix,add_to_playlist,15
257,test,Mix,add_to_playlist,24
257,test,All,renew,30
258,test,Music,add_to_playlist,13
258,test,Music,add_to_playlist,15
258,test,Music,add_to_playlist,20
258,test,All,start_premium_trial,20
258,test,All,purchase_monthly,21
258,test,Music,add_to_playlist,23
258,test,All,renew,30
259,test,Music,add_to_playlist,4
259,test,All,start_premium_trial,10
259,test,All,purchase_monthly,10
259,test,Music,add_to_playlist,18
259,test,Music,add_to_playlist,19
259,test,All,cancel,30
260,test,All,start_premium_trial,3
260,test,All,purchase_monthly,4
260,test,Music,add_to_playlist,15
260,test,Music,add_to_playlist,16
260,test,Music,add_to_playlist,29
260,test,All,renew,30
261,control,Music,add_to_playlist,14
261,control,Music,add_to_playlist,27
262,control,All,start_premium_trial,2
262,control,All,purchase_quarterly,4
262,control,Music,add_to_playlist,5
262,control,Music,add_to_playlist,6
262,control,Music,add_to_playlist,23
262,control,Music,add_to_playlist,30
262,control,All,cancel,30
264,control,Music,add_to_playlist,1
264,control,Music,add_to_playlist,5
264,control,All,start_premium_trial,16
264,control,All,purchase_monthly,17
264,control,Music,add_to_playlist,26
264,control,All,renew,30
265,control,All,start_premium_trial,6
265,control,All,purchase_annual,6
265,control,Music,add_to_playlist,11
265,control,Music,add_to_playlist,16
265,control,Music,add_to_playlist,24
265,control,Music,add_to_playlist,26
265,control,All,renew,30
266,test,Music,add_to_playlist,2
266,test,All,start_premium_trial,5
266,test,All,purchase_quarterly,5
266,test,Music,add_to_playlist,6
266,test,Music,add_to_playlist,15
266,test,All,cancel,30
267,control,All,start_premium_trial,2
267,control,All,purchase_monthly,2
267,control,Music,add_to_playlist,4
267,control,Music,add_to_playlist,29
267,control,All,cancel,30
268,control,Music,add_to_playlist,12
268,control,All,start_premium_trial,13
268,control,Music,add_to_playlist,15
268,control,All,purchase_annual,15
268,control,Music,add_to_playlist,29
268,control,All,renew,30
269,control,Music,add_to_playlist,1
269,control,Music,add_to_playlist,19
269,control,Music,add_to_playlist,24
269,control,Music,add_to_playlist,25
269,control,Music,add_to_playlist,26
270,control,Podcast,add_to_playlist,3
270,control,All,start_premium_trial,16
270,control,All,purchase_monthly,18
270,control,Podcast,add_to_playlist,23
270,control,Podcast,add_to_playlist,27
270,control,All,cancel,30
271,control,All,start_premium_trial,5
271,control,All,purchase_monthly,5
271,control,Music,add_to_playlist,19
271,control,Music,add_to_playlist,23
271,control,All,renew,30
272,control,Music,add_to_playlist,4
272,control,All,purchase_monthly,5
272,control,All,start_premium_trial,11
272,control,Music,add_to_playlist,19
272,control,All,renew,30
273,control,Music,add_to_playlist,2
273,control,Music,add_to_playlist,15
273,control,Music,add_to_playlist,17
273,control,Music,add_to_playlist,25
273,control,All,start_premium_trial,30
273,control,All,purchase_monthly,30
273,control,All,renew,30
274,control,Podcast,add_to_playlist,9
274,control,All,purchase_monthly,10
274,control,All,start_premium_trial,18
274,control,Podcast,add_to_playlist,21
274,control,All,cancel,30
275,test,All,start_premium_trial,11
275,test,All,purchase_monthly,12
275,test,Music,add_to_playlist,16
275,test,Music,add_to_playlist,18
275,test,Music,add_to_playlist,23
275,test,All,renew,30
276,control,Music,add_to_playlist,5
276,control,All,purchase_monthly,5
276,control,Music,add_to_playlist,21
276,control,Music,add_to_playlist,27
276,control,All,cancel,30
277,test,Podcast,add_to_playlist,7
277,test,All,start_premium_trial,7
277,test,Podcast,add_to_playlist,9
277,test,All,purchase_annual,9
277,test,Podcast,add_to_playlist,13
277,test,Podcast,add_to_playlist,14
277,test,All,renew,30
278,control,All,start_premium_trial,10
278,control,All,purchase_monthly,10
278,control,Music,add_to_playlist,18
278,control,Music,add_to_playlist,23
278,control,Music,add_to_playlist,25
278,control,Music,add_to_playlist,27
278,control,All,renew,30
279,control,All,start_premium_trial,1
279,control,Music,add_to_playlist,3
279,control,All,purchase_monthly,5
279,control,Music,add_to_playlist,25
279,control,Music,add_to_playlist,26
279,control,All,renew,30
280,test,All,start_premium_trial,10
280,test,All,purchase_monthly,10
280,test,All,renew,30
281,control,All,start_premium_trial,1
281,control,All,purchase_monthly,3
281,control,Podcast,add_to_playlist,25
281,control,All,renew,30
282,control,All,start_premium_trial,1
282,control,All,purchase_monthly,2
282,control,Music,add_to_playlist,3
282,control,Music,add_to_playlist,7
282,control,Music,add_to_playlist,10
282,control,Music,add_to_playlist,22
282,control,Music,add_to_playlist,28
282,control,All,cancel,30
283,test,Music,add_to_playlist,14
283,test,All,start_premium_trial,18
283,test,All,purchase_monthly,21
283,test,All,renew,30
284,test,All,purchase_quarterly,3
284,test,All,start_premium_trial,14
284,test,Music,add_to_playlist,29
284,test,All,renew,30
285,control,Music,add_to_playlist,2
285,control,Music,add_to_playlist,3
285,control,All,start_premium_trial,3
285,control,All,purchase_monthly,3
285,control,Music,add_to_playlist,20
285,control,All,renew,30
286,test,Music,add_to_playlist,15
286,test,Music,add_to_playlist,22
286,test,All,start_premium_trial,27
286,test,All,purchase_monthly,29
286,test,All,renew,30
287,test,Mix,add_to_playlist,4
287,test,All,start_premium_trial,10
287,test,All,purchase_monthly,10
287,test,Mix,add_to_playlist,20
287,test,All,cancel,30
288,test,All,purchase_monthly,2
288,test,All,start_premium_trial,3
288,test,Music,add_to_playlist,6
288,test,Music,add_to_playlist,9
288,test,Music,add_to_playlist,11
288,test,Music,add_to_playlist,20
288,test,All,renew,30
289,control,Mix,add_to_playlist,2
289,control,Mix,add_to_playlist,4
289,control,Mix,add_to_playlist,5
289,control,Mix,add_to_playlist,15
289,control,Mix,add_to_playlist,18
289,control,Mix,add_to_playlist,22
289,control,Mix,add_to_playlist,24
290,control,Music,add_to_playlist,2
290,control,All,start_premium_trial,2
290,control,All,purchase_monthly,5
290,control,Music,add_to_playlist,11
290,control,Music,add_to_playlist,20
290,control,Music,add_to_playlist,28
290,control,All,renew,30
291,control,Mix,add_to_playlist,10
291,control,All,start_premium_trial,23
291,control,All,purchase_monthly,26
291,control,All,renew,30
292,test,Podcast,add_to_playlist,1
292,test,All,start_premium_trial,7
292,test,All,purchase_monthly,8
292,test,Podcast,add_to_playlist,25
292,test,Podcast,add_to_playlist,27
292,test,Podcast,add_to_playlist,28
292,test,All,renew,30
293,control,All,start_premium_trial,9
293,control,All,purchase_quarterly,9
293,control,Music,add_to_playlist,22
293,control,Music,add_to_playlist,24
293,control,Music,add_to_playlist,26
293,control,All,renew,30
294,test,Mix,add_to_playlist,6
294,test,Mix,add_to_playlist,13
294,test,Mix,add_to_playlist,24
295,control,Music,add_to_playlist,15
295,control,All,start_premium_trial,17
295,control,Music,add_to_playlist,19
295,control,All,purchase_quarterly,20
295,control,Music,add_to_playlist,22
295,control,Music,add_to_playlist,26
295,control,All,renew,30
296,control,All,start_premium_trial,4
296,control,All,purchase_monthly,4
296,control,Music,add_to_playlist,5
296,control,Music,add_to_playlist,20
296,control,All,renew,30
297,test,All,start_premium_trial,9
297,test,All,purchase_monthly,9
297,test,Podcast,add_to_playlist,13
297,test,Podcast,add_to_playlist,14
297,test,Podcast,add_to_playlist,20
297,test,Podcast,add_to_playlist,21
297,test,All,cancel,30
298,test,Podcast,add_to_playlist,5
298,test,All,purchase_monthly,6
298,test,Podcast,add_to_playlist,13
298,test,All,start_premium_trial,20
298,test,All,renew,30
299,test,Podcast,add_to_playlist,2
299,test,Podcast,add_to_playlist,8
299,test,All,start_premium_trial,16
299,test,All,purchase_quarterly,18
299,test,Podcast,add_to_playlist,20
299,test,Podcast,add_to_playlist,24
299,test,Podcast,add_to_playlist,27
299,test,All,renew,30
300,control,Mix,add_to_playlist,6
300,control,Mix,add_to_playlist,7
300,control,Mix,add_to_playlist,10
300,control,All,start_premium_trial,10
300,control,All,purchase_monthly,10
300,control,Mix,add_to_playlist,17
300,control,Mix,add_to_playlist,19
300,control,Mix,add_to_playlist,20
300,control,All,cancel,30
301,control,Podcast,add_to_playlist,1
301,control,Podcast,add_to_playlist,14
301,control,Podcast,add_to_playlist,16
301,control,All,purchase_monthly,18
301,control,Podcast,add_to_playlist,19
301,control,All,start_premium_trial,26
301,control,All,cancel,30
302,control,Music,add_to_playlist,11
302,control,All,start_premium_trial,15
302,control,All,purchase_quarterly,15
302,control,Music,add_to_playlist,26
302,control,All,renew,30
303,control,Music,add_to_playlist,4
303,control,Music,add_to_playlist,15
303,control,Music,add_to_playlist,19
304,test,Music,add_to_playlist,10
304,test,Music,add_to_playlist,14
304,test,Music,add_to_playlist,16
304,test,All,start_premium_trial,23
304,test,All,purchase_monthly,23
304,test,Music,add_to_playlist,25
304,test,All,renew,30
305,test,Music,add_to_playlist,9
305,test,All,start_premium_trial,12
305,test,Music,add_to_playlist,14
305,test,All,purchase_monthly,14
305,test,All,renew,30
306,control,All,start_premium_trial,6
306,control,Podcast,add_to_playlist,7
306,control,All,purchase_monthly,7
306,control,Podcast,add_to_playlist,15
306,control,All,cancel,30
307,test,Mix,add_to_playlist,3
307,test,Mix,add_to_playlist,4
307,test,Mix,add_to_playlist,11
307,test,All,start_premium_trial,15
307,test,All,purchase_annual,15
307,test,Mix,add_to_playlist,19
307,test,All,renew,30
308,control,Mix,add_to_playlist,3
308,control,Mix,add_to_playlist,11
308,control,Mix,add_to_playlist,16
308,control,All,start_premium_trial,20
308,control,All,purchase_monthly,20
308,control,All,renew,30
309,control,All,start_premium_trial,5
309,control,All,purchase_monthly,5
309,control,Music,add_to_playlist,21
309,control,All,renew,30
310,test,All,purchase_monthly,3
310,test,Music,add_to_playlist,15
310,test,Music,add_to_playlist,27
310,test,All,cancel,30
311,test,Music,add_to_playlist,1
311,test,Music,add_to_playlist,4
311,test,Music,add_to_playlist,11
311,test,Music,add_to_playlist,18
311,test,All,start_premium_trial,18
311,test,All,purchase_monthly,18
311,test,Music,add_to_playlist,23
311,test,All,cancel,30
312,control,Music,add_to_playlist,4
312,control,All,start_premium_trial,7
312,control,All,purchase_monthly,9
312,control,Music,add_to_playlist,30
312,control,All,renew,30
313,test,Mix,add_to_playlist,5
313,test,All,start_premium_trial,6
313,test,All,purchase_quarterly,6
313,test,Mix,add_to_playlist,18
313,test,Mix,add_to_playlist,21
313,test,All,renew,30
314,test,Music,add_to_playlist,30
315,test,All,start_premium_trial,3
315,test,Music,add_to_playlist,4
315,test,All,purchase_monthly,4
315,test,Music,add_to_playlist,16
315,test,Music,add_to_playlist,20
315,test,Music,add_to_playlist,23
315,test,Music,add_to_playlist,26
315,test,All,renew,30
316,control,All,purchase_annual,5
316,control,All,start_premium_trial,7
316,control,Mix,add_to_playlist,23
316,control,Mix,add_to_playlist,29
316,control,All,renew,30
317,test,All,purchase_monthly,2
317,test,All,start_premium_trial,12
317,test,All,renew,30
318,test,Music,add_to_playlist,21
318,test,Music,add_to_playlist,24
319,test,All,start_premium_trial,6
319,test,All,purchase_monthly,7
319,test,Music,add_to_playlist,11
319,test,Music,add_to_playlist,14
319,test,Music,add_to_playlist,17
319,test,Music,add_to_playlist,22
319,test,Music,add_to_playlist,30
319,test,All,renew,30
320,test,Music,add_to_playlist,14
320,test,Music,add_to_playlist,16
320,test,Music,add_to_playlist,17
320,test,Music,add_to_playlist,23
320,test,All,purchase_quarterly,24
320,test,All,start_premium_trial,28
320,test,All,renew,30
321,test,All,start_premium_trial,6
321,test,All,purchase_monthly,6
321,test,Music,add_to_playlist,12
321,test,Music,add_to_playlist,16
321,test,Music,add_to_playlist,18
321,test,Music,add_to_playlist,19
321,test,Music,add_to_playlist,26
321,test,Music,add_to_playlist,27
321,test,All,renew,30
322,control,All,start_premium_trial,2
322,control,All,purchase_monthly,2
322,control,Podcast,add_to_playlist,18
322,control,Podcast,add_to_playlist,24
322,control,All,cancel,30
323,control,Podcast,add_to_playlist,7
323,control,All,start_premium_trial,14
323,control,All,purchase_monthly,16
323,control,Podcast,add_to_playlist,19
323,control,Podcast,add_to_playlist,23
323,control,All,cancel,30
324,test,Music,add_to_playlist,16
324,test,All,start_premium_trial,16
324,test,All,purchase_monthly,16
324,test,Music,add_to_playlist,18
324,test,Music,add_to_playlist,25
324,test,Music,add_to_playlist,26
324,test,All,renew,30
325,control,Music,add_to_playlist,6
325,control,Music,add_to_playlist,11
325,control,Music,add_to_playlist,26
325,control,All,start_premium_trial,26
325,control,All,purchase_monthly,26
325,control,All,renew,30
326,control,Music,add_to_playlist,9
326,control,Music,add_to_playlist,19
326,control,All,purchase_monthly,21
326,control,Music,add_to_playlist,22
326,control,Music,add_to_playlist,25
326,control,All,cancel,30
327,test,Podcast,add_to_playlist,18
327,test,Podcast,add_to_playlist,20
327,test,All,start_premium_trial,20
327,test,All,purchase_monthly,20
327,test,All,cancel,30
328,control,Music,add_to_playlist,14
328,control,Music,add_to_playlist,15
328,control,Music,add_to_playlist,19
328,control,All,purchase_monthly,19
328,control,All,start_premium_trial,21
328,control,Music,add_to_playlist,27
328,control,All,cancel,30
329,test,All,start_premium_trial,9
329,test,All,purchase_quarterly,10
329,test,Music,add_to_playlist,12
329,test,All,renew,30
330,test,Music,add_to_playlist,5
330,test,Music,add_to_playlist,9
330,test,Music,add_to_playlist,12
330,test,All,start_premium_trial,15
330,test,Music,add_to_playlist,16
330,test,All,purchase_monthly,16
330,test,All,cancel,30
331,test,All,start_premium_trial,1
331,test,All,purchase_monthly,1
331,test,Music,add_to_playlist,13
331,test,Music,add_to_playlist,15
331,test,Music,add_to_playlist,18
331,test,Music,add_to_playlist,28
331,test,Music,add_to_playlist,30
331,test,All,renew,30
332,test,All,start_premium_trial,1
332,test,All,purchase_annual,1
332,test,Podcast,add_to_playlist,3
332,test,Podcast,add_to_playlist,6
332,test,Podcast,add_to_playlist,13
332,test,Podcast,add_to_playlist,28
332,test,All,renew,30
333,test,All,start_premium_trial,2
333,test,All,purchase_monthly,2
333,test,Mix,add_to_playlist,3
333,test,Mix,add_to_playlist,7
333,test,Mix,add_to_playlist,24
333,test,Mix,add_to_playlist,27
333,test,All,renew,30
334,control,All,start_premium_trial,10
334,control,Music,add_to_playlist,11
334,control,All,purchase_monthly,12
334,control,Music,add_to_playlist,23
334,control,All,renew,30
335,test,All,start_premium_trial,3
335,test,All,purchase_monthly,4
335,test,Music,add_to_playlist,20
335,test,Music,add_to_playlist,21
335,test,All,cancel,30
336,control,All,start_premium_trial,10
336,control,All,purchase_quarterly,10
336,control,Music,add_to_playlist,17
336,control,Music,add_to_playlist,27
336,control,All,cancel,30
337,control,All,start_premium_trial,6
337,control,All,purchase_annual,6
337,control,All,renew,30
338,test,All,purchase_monthly,3
338,test,All,start_premium_trial,17
338,test,Music,add_to_playlist,20
338,test,Music,add_to_playlist,21
338,test,All,renew,30
339,test,Mix,add_to_playlist,3
339,test,Mix,add_to_playlist,12
340,test,Music,add_to_playlist,1
340,test,Music,add_to_playlist,26
340,test,Music,add_to_playlist,27
341,test,Podcast,add_to_playlist,1
341,test,Podcast,add_to_playlist,19
342,control,All,start_premium_trial,1
342,control,Podcast,add_to_playlist,2
342,control,Podcast,add_to_playlist,3
342,control,All,purchase_monthly,3
342,control,Podcast,add_to_playlist,12
342,control,Podcast,add_to_playlist,20
342,control,Podcast,add_to_playlist,24
342,control,All,renew,30
343,test,All,start_premium_trial,9
343,test,All,purchase_monthly,10
343,test,Music,add_to_playlist,22
343,test,Music,add_to_playlist,28
343,test,All,renew,30
344,test,All,start_premium_trial,1
344,test,All,purchase_quarterly,1
344,test,Music,add_to_playlist,4
344,test,Music,add_to_playlist,16
344,test,Music,add_to_playlist,30
344,test,All,renew,30
345,test,All,start_premium_trial,10
345,test,Podcast,add_to_playlist,11
345,test,All,purchase_quarterly,11
345,test,Podcast,add_to_playlist,29
345,test,All,renew,30
346,control,Music,add_to_playlist,2
346,control,Music,add_to_playlist,8
346,control,All,start_premium_trial,10
346,control,All,purchase_quarterly,13
346,control,Music,add_to_playlist,18
346,control,Music,add_to_playlist,21
346,control,Music,add_to_playlist,26
346,control,All,renew,30
347,control,All,start_premium_trial,4
347,control,All,purchase_quarterly,5
347,control,Music,add_to_playlist,19
347,control,Music,add_to_playlist,24
347,control,All,renew,30
348,control,All,start_premium_trial,1
348,control,All,purchase_annual,1
348,control,Music,add_to_playlist,30
348,control,All,renew,30
349,control,Music,add_to_playlist,3
349,control,Music,add_to_playlist,5
349,control,All,start_premium_trial,6
349,control,All,purchase_monthly,6
349,control,Music,add_to_playlist,8
349,control,Music,add_to_playlist,9
349,control,Music,add_to_playlist,11
349,control,Music,add_to_playlist,12
349,control,Music,add_to_playlist,21
349,control,All,renew,30
350,test,All,start_premium_trial,5
350,test,All,purchase_monthly,6
350,test,Music,add_to_playlist,23
350,test,Music,add_to_playlist,28
350,test,All,cancel,30
351,test,Music,add_to_playlist,4
351,test,All,start_premium_trial,6
351,test,All,purchase_annual,6
351,test,All,renew,30
352,test,All,start_premium_trial,11
352,test,All,purchase_monthly,12
352,test,Mix,add_to_playlist,13
352,test,Mix,add_to_playlist,17
352,test,Mix,add_to_playlist,21
352,test,All,renew,30
353,control,All,start_premium_trial,3
353,control,All,purchase_monthly,4
353,control,Music,add_to_playlist,7
353,control,All,renew,30
354,test,Mix,add_to_playlist,8
354,test,Mix,add_to_playlist,10
354,test,Mix,add_to_playlist,11
354,test,Mix,add_to_playlist,12
354,test,Mix,add_to_playlist,14
354,test,Mix,add_to_playlist,16
354,test,All,start_premium_trial,25
354,test,All,purchase_monthly,26
354,test,Mix,add_to_playlist,30
354,test,All,renew,30
355,control,All,start_premium_trial,5
355,control,All,purchase_monthly,8
355,control,Mix,add_to_playlist,13
355,control,Mix,add_to_playlist,17
355,control,Mix,add_to_playlist,23
355,control,All,renew,30
356,test,Music,add_to_playlist,5
356,test,Music,add_to_playlist,6
356,test,All,start_premium_trial,9
356,test,All,purchase_monthly,9
356,test,Music,add_to_playlist,10
356,test,Music,add_to_playlist,22
356,test,Music,add_to_playlist,29
356,test,All,renew,30
357,control,All,purchase_monthly,7
357,control,All,start_premium_trial,9
357,control,Podcast,add_to_playlist,27
357,control,All,renew,30
358,control,All,start_premium_trial,5
358,control,All,purchase_monthly,5
358,control,Music,add_to_playlist,9
358,control,All,renew,30
359,test,All,start_premium_trial,5
359,test,All,purchase_annual,5
359,test,Mix,add_to_playlist,13
359,test,Mix,add_to_playlist,15
359,test,Mix,add_to_playlist,30
359,test,All,renew,30
360,test,Music,add_to_playlist,5
360,test,All,start_premium_trial,5
360,test,All,purchase_monthly,5
360,test,Music,add_to_playlist,21
360,test,Music,add_to_playlist,24
360,test,All,renew,30
361,test,Podcast,add_to_playlist,16
361,test,Podcast,add_to_playlist,24
362,test,Podcast,add_to_playlist,4
362,test,All,start_premium_trial,6
362,test,All,purchase_monthly,6
362,test,Podcast,add_to_playlist,9
362,test,Podcast,add_to_playlist,17
362,test,Podcast,add_to_playlist,18
362,test,Podcast,add_to_playlist,19
362,test,Podcast,add_to_playlist,21
362,test,All,renew,30
363,control,All,start_premium_trial,6
363,control,All,purchase_monthly,6
363,control,Music,add_to_playlist,20
363,control,All,renew,30
364,control,All,start_premium_trial,1
364,control,All,purchase_monthly,1
364,control,Music,add_to_playlist,12
364,control,All,renew,30
365,control,Music,add_to_playlist,4
365,control,Music,add_to_playlist,23
365,control,Music,add_to_playlist,28
366,test,Podcast,add_to_playlist,5
366,test,All,start_premium_trial,6
366,test,All,purchase_monthly,6
366,test,Podcast,add_to_playlist,27
366,test,All,renew,30
367,control,All,start_premium_trial,4
367,control,Music,add_to_playlist,5
367,control,All,purchase_quarterly,5
367,control,Music,add_to_playlist,15
367,control,Music,add_to_playlist,22
367,control,All,renew,30
368,control,Mix,add_to_playlist,3
368,control,All,start_premium_trial,22
368,control,All,purchase_monthly,22
368,control,Mix,add_to_playlist,24
368,control,All,renew,30
369,test,All,start_premium_trial,2
369,test,All,purchase_monthly,2
369,test,Music,add_to_playlist,4
369,test,Music,add_to_playlist,9
369,test,Music,add_to_playlist,13
369,test,Music,add_to_playlist,21
369,test,Music,add_to_playlist,22
369,test,Music,add_to_playlist,28
369,test,All,renew,30
370,control,Mix,add_to_playlist,5
370,control,Mix,add_to_playlist,6
370,control,All,start_premium_trial,15
370,control,All,purchase_annual,15
370,control,All,renew,30
371,test,All,start_premium_trial,2
371,test,All,purchase_monthly,2
371,test,Music,add_to_playlist,24
371,test,All,renew,30
372,control,Mix,add_to_playlist,6
372,control,All,start_premium_trial,7
372,control,All,purchase_quarterly,7
372,control,Mix,add_to_playlist,25
372,control,All,renew,30
373,test,Music,add_to_playlist,1
373,test,All,start_premium_trial,17
373,test,All,purchase_monthly,17
373,test,All,renew,30
374,test,All,start_premium_trial,3
374,test,All,purchase_annual,3
374,test,Podcast,add_to_playlist,6
374,test,Podcast,add_to_playlist,8
374,test,Podcast,add_to_playlist,11
374,test,All,cancel,30
375,test,Music,add_to_playlist,1
375,test,All,start_premium_trial,13
375,test,All,purchase_quarterly,14
375,test,Music,add_to_playlist,24
375,test,All,renew,30
376,test,All,start_premium_trial,6
376,test,Podcast,add_to_playlist,7
376,test,All,purchase_quarterly,10
376,test,Podcast,add_to_playlist,20
376,test,Podcast,add_to_playlist,30
376,test,All,renew,30
377,control,All,start_premium_trial,4
377,control,All,purchase_monthly,5
377,control,Music,add_to_playlist,13
377,control,Music,add_to_playlist,28
377,control,Music,add_to_playlist,30
377,control,All,renew,30
378,control,Music,add_to_playlist,10
378,control,Music,add_to_playlist,19
378,control,Music,add_to_playlist,20
378,control,All,start_premium_trial,25
378,control,All,purchase_quarterly,25
378,control,Music,add_to_playlist,26
378,control,All,renew,30
379,control,Podcast,add_to_playlist,3
379,control,Podcast,add_to_playlist,9
379,control,Podcast,add_to_playlist,12
380,control,Podcast,add_to_playlist,4
380,control,All,purchase_monthly,7
380,control,Podcast,add_to_playlist,26
380,control,Podcast,add_to_playlist,30
380,control,All,cancel,30
381,control,Podcast,add_to_playlist,1
381,control,Podcast,add_to_playlist,17
381,control,Podcast,add_to_playlist,28
382,test,Mix,add_to_playlist,6
382,test,All,purchase_quarterly,7
382,test,All,start_premium_trial,9
382,test,Mix,add_to_playlist,24
382,test,Mix,add_to_playlist,26
382,test,Mix,add_to_playlist,28
382,test,All,renew,30
383,test,Music,add_to_playlist,9
383,test,All,start_premium_trial,9
383,test,All,purchase_monthly,10
383,test,Music,add_to_playlist,19
383,test,Music,add_to_playlist,21
383,test,Music,add_to_playlist,23
383,test,Music,add_to_playlist,28
383,test,All,renew,30
384,control,Podcast,add_to_playlist,2
384,control,Podcast,add_to_playlist,3
384,control,Podcast,add_to_playlist,18
384,control,Podcast,add_to_playlist,24
385,test,All,start_premium_trial,6
385,test,All,purchase_monthly,6
385,test,Music,add_to_playlist,17
385,test,Music,add_to_playlist,27
385,test,Music,add_to_playlist,30
385,test,All,renew,30
386,control,Music,add_to_playlist,3
386,control,Music,add_to_playlist,10
386,control,Music,add_to_playlist,28
386,control,All,start_premium_trial,29
387,test,Podcast,add_to_playlist,14
387,test,All,start_premium_trial,23
387,test,All,purchase_monthly,23
387,test,All,renew,30
388,control,Music,add_to_playlist,2
388,control,All,purchase_monthly,7
388,control,All,start_premium_trial,11
388,control,Music,add_to_playlist,19
388,control,Music,add_to_playlist,22
388,control,All,cancel,30
389,control,Music,add_to_playlist,12
389,control,All,start_premium_trial,20
389,control,All,purchase_quarterly,20
389,control,Music,add_to_playlist,26
389,control,Music,add_to_playlist,27
389,control,All,renew,30
390,control,All,start_premium_trial,3
390,control,All,purchase_monthly,4
390,control,Music,add_to_playlist,5
390,control,Music,add_to_playlist,12
390,control,Music,add_to_playlist,17
390,control,All,renew,30
391,control,Music,add_to_playlist,2
391,control,All,start_premium_trial,2
391,control,All,purchase_quarterly,2
391,control,Music,add_to_playlist,16
391,control,Music,add_to_playlist,22
391,control,All,renew,30
392,control,Music,add_to_playlist,8
392,control,Music,add_to_playlist,14
392,control,Music,add_to_playlist,18
392,control,Music,add_to_playlist,20
392,control,All,start_premium_trial,24
392,control,All,purchase_quarterly,26
392,control,All,renew,30
393,control,Music,add_to_playlist,16
393,control,Music,add_to_playlist,23
393,control,Music,add_to_playlist,27
394,test,All,purchase_quarterly,11
394,test,Music,add_to_playlist,12
394,test,All,start_premium_trial,15
394,test,Music,add_to_playlist,26
394,test,Music,add_to_playlist,29
394,test,All,cancel,30
395,test,Mix,add_to_playlist,1
395,test,All,start_premium_trial,1
395,test,All,purchase_quarterly,1
395,test,Mix,add_to_playlist,10
395,test,Mix,add_to_playlist,23
395,test,All,renew,30
396,control,All,start_premium_trial,6
396,control,All,purchase_monthly,6
396,control,Mix,add_to_playlist,19
396,control,Mix,add_to_playlist,22
396,control,Mix,add_to_playlist,30
396,control,All,renew,30
397,test,Podcast,add_to_playlist,1
397,test,Podcast,add_to_playlist,2
397,test,All,start_premium_trial,10
397,test,All,purchase_monthly,10
397,test,All,renew,30
398,control,Music,add_to_playlist,7
398,control,Music,add_to_playlist,21
398,control,All,start_premium_trial,21
398,control,All,purchase_monthly,21
398,control,All,renew,30
399,test,Music,add_to_playlist,8
399,test,All,start_premium_trial,9
399,test,All,purchase_monthly,9
399,test,Music,add_to_playlist,20
399,test,Music,add_to_playlist,25
399,test,All,renew,30
400,test,Mix,add_to_playlist,17
400,test,All,start_premium_trial,25
400,test,All,purchase_monthly,25
400,test,All,renew,30
401,control,Mix,add_to_playlist,11
401,control,Mix,add_to_playlist,22
401,control,All,start_premium_trial,23
401,control,All,purchase_quarterly,25
401,control,All,renew,30
402,control,Music,add_to_playlist,10
402,control,All,start_premium_trial,16
402,control,All,purchase_monthly,16
402,control,Music,add_to_playlist,27
402,control,All,renew,30
403,control,Music,add_to_playlist,8
403,control,Music,add_to_playlist,11
403,control,Music,add_to_playlist,19
403,control,Music,add_to_playlist,24
403,control,Music,add_to_playlist,28
404,control,Mix,add_to_playlist,10
404,control,Mix,add_to_playlist,23
405,control,All,start_premium_trial,4
405,control,All,purchase_monthly,4
405,control,Music,add_to_playlist,12
405,control,Music,add_to_playlist,13
405,control,Music,add_to_playlist,17
405,control,Music,add_to_playlist,25
405,control,All,renew,30
406,test,Music,add_to_playlist,1
406,test,All,start_premium_trial,6
406,test,All,purchase_quarterly,7
406,test,All,renew,30
407,test,Music,add_to_playlist,18
407,test,All,start_premium_trial,19
407,test,All,purchase_monthly,19
407,test,Music,add_to_playlist,22
407,test,All,renew,30
408,control,All,start_premium_trial,14
408,control,All,purchase_monthly,14
408,control,Music,add_to_playlist,16
408,control,Music,add_to_playlist,17
408,control,Music,add_to_playlist,18
408,control,Music,add_to_playlist,19
408,control,Music,add_to_playlist,20
408,control,Music,add_to_playlist,21
408,control,Music,add_to_playlist,23
408,control,All,renew,30
409,control,Music,add_to_playlist,1
409,control,Music,add_to_playlist,3
409,control,All,start_premium_trial,12
409,control,All,purchase_monthly,13
409,control,All,renew,30
410,test,Mix,add_to_playlist,4
410,test,All,purchase_monthly,7
410,test,Mix,add_to_playlist,16
410,test,Mix,add_to_playlist,20
410,test,All,cancel,30
411,control,All,start_premium_trial,1
411,control,All,purchase_annual,1
411,control,Music,add_to_playlist,2
411,control,Music,add_to_playlist,6
411,control,Music,add_to_playlist,10
411,control,Music,add_to_playlist,19
411,control,All,renew,30
412,test,Music,add_to_playlist,2
412,test,All,start_premium_trial,3
